"year","month","gt_00001","gt_00002","gt_00003","gt_00004","gt_00005","gt_00006","gt_00007","gt_00008","gt_00009"
1997,7,24.3052031487097,23.7619902577419,26.9973930119355,25.3659557712903,25.0732144258065,22.4817040235484,25.5270216416129,22.1695623583871,24.3052031487097
1997,8,24.5635019616129,24.0152881254839,27.7926781441936,25.6425572551613,26.0039434616129,22.7983928064516,25.7020133732258,22.6192536387097,24.5635019616129
1997,9,24.1760548906667,23.125211588,25.7402913413333,24.746912638,23.7730163573333,22.404950969,25.242457072,22.2451446533333,24.1760548906667
1997,10,23.1779812719355,22.0090605709677,24.5841958332258,23.6023232745161,22.3536758922581,21.3439230635484,24.1993278264516,21.0831434677419,23.1779812719355
1997,11,23.0108184816667,21.730653891,24.5711364743333,23.2848856616667,22.0606719966667,21.0089762366667,24.0613983163333,20.5827748603333,23.0108184816667
1997,12,22.3630497096774,21.5954765077419,25.0298646993548,23.1060503558064,22.2605864490323,20.2094005951613,23.468524366129,19.5665163103226,22.3630497096774
1998,1,23.5826276229032,23.200991526129,27.2164166845161,24.6837284209677,24.3532762090323,21.2108792222581,24.820840946129,20.4058245254839,23.5826276229032
1998,2,27.5590682985714,27.7297509335714,30.7820526125,29.218758065,28.0343327114286,24.8982145035714,29.0037028721429,24.0650214064286,27.5590682985714
1998,3,26.1387957174194,26.6500754087097,30.220972663871,28.132819193871,27.5021773806452,23.5827959612903,27.5994319796774,22.6895297145161,26.1387957174194
1998,4,28.38178711,28.5450836186667,31.6757242836667,30.0600321453333,29.2319244383333,25.8160176596667,29.9270060223333,25.0482493083333,28.38178711
1998,5,28.4000291393548,28.5962512593548,31.4120885048387,30.1485101512903,29.2310444490323,26.0090064258065,29.9130079696774,25.4009426980645,28.4000291393548
1998,6,25.8616546633333,25.9208170566667,28.3160614023333,27.5002604173333,26.248297119,23.800864664,27.2247578946667,23.335057576,25.8616546633333
1998,7,24.2734461635484,23.7671703716129,26.3132528980645,25.3711703387097,24.3508111780645,22.4517160729032,25.4943048287097,22.1388400174194,24.2734461635484
1998,8,24.8587112922581,24.1581418922581,27.2549702312903,25.7862556706452,25.4361658906452,23.0771620225806,26.0061259603226,22.9048351658065,24.8587112922581
1998,9,25.3370524093333,24.6294494633333,26.8672922766667,26.2600209553333,24.9630452473333,23.5012837723333,26.4384643546667,23.3682840986667,25.3370524093333
1998,10,22.8466529109677,21.81350393,24.5544923835484,23.4056128722581,22.3223126816129,21.0310460248387,23.8580015112903,20.7626153764516,22.8466529109677
1998,11,21.692796834,20.4351074213333,23.2682617183333,21.9817006426667,20.6849355066667,19.764359538,22.7036275233333,19.3077301026667,21.692796834
1998,12,21.069474546129,20.1516446016129,23.7181483112903,21.6537070006452,20.8755136803226,18.9878715267742,22.1359388783871,18.3151213603226,21.069474546129
1999,1,21.2589385009677,20.7516585816129,24.7022191203226,22.2199586932258,21.6984733332258,19.0166013648387,22.4270696822581,18.1578997219355,21.2589385009677
1999,2,22.5758039192857,22.4394328521429,26.5853886192857,23.8972586485714,23.6029678339286,20.1924857010714,23.8701459617857,19.2442358828571,22.5758039192857
1999,3,25.1039987867742,25.0173849774194,28.9451528229032,26.4905088367742,26.1550044883871,22.60563197,26.5334263951613,21.688474396129,25.1039987867742
1999,4,27.1779988606667,27.0181854243333,30.4793304443333,28.524131266,27.968626912,24.6792724606667,28.6869099933333,23.8837097173333,27.1779988606667
1999,5,26.8564037690323,26.8962488974194,30.3235077887097,28.4384842412903,28.0815791958065,24.5513490735484,28.3228236045161,23.907649673871,26.8564037690323
1999,6,24.816827393,24.8522125246667,27.5431966143333,26.425350952,25.4322133383333,22.8142313643333,26.1484161383333,22.3243021653333,24.816827393
1999,7,23.8247078187097,23.3544280025806,26.2786430112903,24.9559924712903,24.3142688377419,22.0279716245161,25.0320334154839,21.7047373135484,23.8247078187097
1999,8,24.6563029629032,24.1843456625806,27.3716979983871,25.8126110445161,25.5594244193548,22.8860255090323,25.7976111622581,22.7090294625806,24.6563029629032
1999,9,23.4243652336667,22.4834187823333,24.964490763,24.101339722,22.9538330073333,21.6951253256667,24.468095907,21.5179687513333,23.4243652336667
1999,10,22.0124007683871,20.9155241935484,23.6516052254839,22.5023427654839,21.3689297580645,20.2432603406452,22.9985900874194,19.9555681787097,22.0124007683871
1999,11,19.5574473066667,18.530181885,22.3235361733333,20.0655466716667,19.6873748793333,17.7479339606667,20.5038726803333,17.2420043946667,19.5574473066667
1999,12,20.5285711474194,19.8187096383871,23.6786339541935,21.3188120196774,20.8337863054839,18.4770899625806,21.5787184190323,17.7918531845161,20.5285711474194
2000,1,21.0403410883871,20.7967389503226,25.1120810232258,22.265300923871,22.1312618129032,18.8101765287097,22.2018716129032,17.9464276716129,21.0403410883871
2000,2,22.224662202069,22.342001237931,26.6550568682759,23.7991419296552,23.6768600989655,19.8608747806897,23.5096058810345,18.9034373317241,22.224662202069
2000,3,26.3104748145161,26.6069767109677,30.1161398616129,28.0898258332258,27.3958305119355,23.747327053871,27.7776054129032,22.8588579729032,26.3104748145161
2000,4,26.7489552823333,26.9234029133333,30.3345479333333,28.4297932936667,27.8239145913333,24.279164632,28.2446553553333,23.4776875816667,26.7489552823333
2000,5,25.4902351629032,25.5591802793548,28.2610274777419,27.0949153770968,25.9134588429032,23.2675543016129,26.9135720529032,22.5986404909677,25.4902351629032
2000,6,24.2867624913333,24.044258625,26.6284403486667,25.614007568,24.474924724,22.3194986976667,25.599489339,21.8239440926667,24.2867624913333
2000,7,24.1274510535484,23.6161152496774,27.1578810170968,25.2201929890323,25.2476529025806,22.317480076129,25.3407955045161,22.0066260554839,24.1274510535484
2000,8,23.9935241693548,23.2231128316129,26.3295069541935,24.8460750448387,24.4593779529032,22.2609103296774,25.1122769258065,22.0711185577419,23.9935241693548
2000,9,24.1455139156667,23.3960276286667,25.8206614173333,25.018951416,23.8533945713333,22.3736155193333,25.209692383,22.2122833253333,24.1455139156667
2000,10,21.9343988235484,20.8309265148387,24.0661845551613,22.4161916432258,21.79823825,20.1643507441935,22.9186468309677,19.8706702451613,21.9343988235484
2000,11,23.064680989,22.1692006433333,25.7238728843333,23.7246683753333,23.2684336343333,21.0537190753333,24.1187316896667,20.6224039716667,23.064680989
2000,12,20.2683064129032,19.5798387093548,23.9033850880645,21.0771679287097,21.0625943096774,18.2255709745161,21.3135049141936,17.527732406129,20.2683064129032
2001,1,20.9933164548387,20.8847713348387,25.3148191387097,22.3538521058064,22.3453367183871,18.7657704996774,22.1534313570968,17.900935806129,20.9933164548387
2001,2,22.61613835,22.5018249517857,26.7861147207143,23.9600104185714,23.8149200435714,20.2305694575,23.9116956435714,19.2832569667857,22.61613835
2001,3,25.7482947558065,26.0493910264516,29.9105429380645,27.5285908358065,27.1743880732258,23.2140441893548,27.1971581241936,22.3117644280645,25.7482947558065
2001,4,26.000270589,26.0310994466667,30.018178304,27.5312245686667,27.4816833496667,23.567134602,27.4736653653333,22.744385783,26.000270589
2001,5,25.8947948825806,25.886475396129,29.4428275816129,27.4227598132258,27.1516475558064,23.6432985367742,27.3322131745161,22.9773921848387,25.8947948825806
2001,6,24.7209391273333,24.703957113,27.6064463306667,26.2762237543333,25.4989980063333,22.7236775713333,26.0496378586667,22.231536865,24.7209391273333
2001,7,24.7735554367742,24.46167071,27.9020895687097,26.06976594,26.0285081432258,22.9239755945161,26.0094966764516,22.6226430583871,24.7735554367742
2001,8,24.6460244454839,24.1825136248387,27.5189147948387,25.8107750674194,25.7148750551613,22.8763189506452,25.7870225470968,22.6990827009677,24.6460244454839
2001,9,24.0444458006667,23.3326405836667,25.9839457193333,24.9555664063333,24.0302968343333,22.2806711826667,25.1068745926667,22.1178243003333,24.0444458006667
2001,10,22.5492571435484,21.5622025035484,24.8811988096774,23.152833803871,22.667288306129,20.7502173648387,23.5516355454839,20.4749212448387,22.5492571435484
2001,11,21.7803232833333,21.0199259436667,25.0448303213333,22.5699707033333,22.5608632403333,19.8470092776667,22.7937896723333,19.3923990893333,21.7803232833333
2001,12,21.8769509596774,21.4233731177419,25.5895265651613,22.9329369329032,22.8515426154839,19.7503689667742,22.967763396129,19.0962679958064,21.8769509596774
2002,1,22.4955215948387,22.3813011903226,26.7213182022581,23.8592044958065,23.8304933606452,20.1843112080645,23.7009442725806,19.3541572822581,22.4955215948387
2002,2,23.0798529492857,22.9200018742857,27.5052396503571,24.3806570875,24.5742595121429,20.6684596471429,24.3893938332143,19.7318511960714,23.0798529492857
2002,3,25.1516465716129,25.357021996129,29.5688582890323,26.8321432787097,26.8135876070968,22.6506247248387,26.5825124435484,21.7345677532258,25.1516465716129
2002,4,26.333641561,26.3672627756667,30.5428466796667,27.8693725586667,28.0356994626667,23.8819366463333,27.817088827,23.0668853753333,26.333641561
2002,5,26.0607721148387,26.0284254506452,29.4838884909677,27.5655466377419,27.1950061432258,23.8000259887097,27.5031952890323,23.1379579606452,26.0607721148387
2002,6,25.272145588,25.1584696446667,27.7606984453333,26.733414713,25.6618703206667,23.2441904693333,26.6174713143333,22.7647735596667,25.272145588
2002,7,24.5051257706452,24.3373863958065,27.9452177977419,25.9447521587097,26.0740472612903,22.6704926519355,25.7329729632258,22.3629650483871,24.5051257706452
2002,8,24.6155088367742,24.2504378780645,28.0036786474194,25.8790980187097,26.2267444248387,22.8475034651613,25.7555845196774,22.669561373871,24.6155088367742
2002,9,24.7645965576667,24.1576232916667,26.5611918133333,25.7854125986667,24.6398193366667,22.960716756,25.8487538656667,22.814500936,24.7645965576667
2002,10,23.6239169219355,22.6076116745161,26.1588309993548,24.2044026045161,24.0163729754839,21.7650164206452,24.6587079451613,21.5145330619355,23.6239169219355
2002,11,21.9492594406667,21.2660725913333,25.2105590813333,22.8175618493333,22.735862223,20.0065358473333,22.9678222656667,19.5558298746667,21.9492594406667
2002,12,22.1762073141935,21.7231020035484,26.0334834929032,23.2344338696774,23.32032707,20.0329646948387,23.2760509854839,19.3857685709677,22.1762073141935
2003,1,20.1917624203226,19.9602993874194,24.972878536129,21.4239293248387,21.9842694683871,18.0088636825806,21.3277064158065,17.1255166325806,20.1917624203226
2003,2,24.9191866182143,25.054072135,29.1327813282143,26.5273049489286,26.2928253171429,22.4053534364286,26.2842019217857,21.5112134664286,24.9191866182143
2003,3,27.4616313325806,27.6485711858064,30.8392578125806,29.1372028970968,28.1550369754839,24.8319591890323,28.9621639116129,23.9692321777419,27.4616313325806
2003,4,28.0368357346667,28.4818196606667,31.87641093,29.996390788,29.4438364666667,25.4902770986667,29.5716532383333,24.7145456943333,28.0368357346667
2003,5,27.6405184841935,27.5024087229032,30.5760880006452,29.0482234845161,28.3482880622581,25.2917941174194,29.1305884587097,24.6661985325806,27.6405184841935
2003,6,25.74710083,26.0240620923333,28.5874674476667,27.604111735,26.5348836256667,23.6926920563333,27.106747437,23.2242441813333,25.74710083
2003,7,24.4437844548387,24.0693416477419,27.5467182774194,25.6751204954839,25.6532590809677,22.6125673348387,25.6697799180645,22.3036221412903,24.4437844548387
2003,8,24.8313104445161,24.2495213658065,27.8686009558064,25.8781746158065,26.0841180616129,23.0512831154839,25.9778952325806,22.8783272035484,24.8313104445161
2003,9,24.9743957526667,24.4594746906667,27.588120524,26.0890441893333,25.7241780603333,23.158832804,26.0648793536667,23.0174601236667,24.9743957526667
2003,10,23.2505373064516,22.4778469948387,25.70144043,24.0738769529032,23.5334047383871,21.4124369951613,24.2740693116129,21.15332996,23.2505373064516
2003,11,21.966311646,20.9192077643333,24.721917725,22.4686523443333,22.219888306,20.0226420083333,22.9853942863333,19.5723246253333,21.966311646
2003,12,20.1738850264516,19.8854200793548,24.4394834458064,21.3859122990323,21.6371861603226,18.1421575732258,21.2133373635484,17.4487371632258,20.1738850264516
2004,1,22.2112119609677,22.2073716690323,26.3279879658064,23.6842521425806,23.4151678274194,19.9158392129032,23.4080631377419,19.079121053871,22.2112119609677
2004,2,23.5518516810345,23.6701704362069,28.042608012069,25.1351436231035,25.1420079731034,21.1141454227586,24.8768186372414,20.187347622069,23.5518516810345
2004,3,24.1163269041935,24.1957149387097,28.5564819345161,25.6643517293548,25.7489494074194,21.6753813716129,25.5172816119355,20.7362491729032,24.1163269041935
2004,4,25.9753926593333,26.2756256113333,29.525393677,27.7781992593333,26.96950887,23.5486857103333,27.4477600096667,22.7293406163333,25.9753926593333
2004,5,24.9792252067742,25.0035782348387,28.4575656029032,26.5360390941936,26.1209901864516,22.7849965748387,26.3871507212903,22.1042951029032,24.9792252067742
2004,6,24.7128041586667,24.650482177,27.7207478846667,26.223808797,25.628317261,22.7218139646667,26.0383850093333,22.236096191,24.7128041586667
2004,7,24.3874765712903,23.99869936,27.4698641874194,25.6050285103226,25.5770822841936,22.5630274622581,25.60866207,22.2581775293548,24.3874765712903
2004,8,25.0367232783871,24.5703821983871,28.3194253254839,26.2012868570968,26.560586056129,23.2460069222581,26.1869396577419,23.0803013951613,25.0367232783871
2004,9,24.9670318603333,24.3661183676667,27.4389760333333,25.994753011,25.562212118,23.149379476,26.055981446,23.007011922,24.9670318603333
2004,10,23.9768861845161,23.1556778451613,26.4675222093548,24.7546463496774,24.3338699841936,22.093089246129,25.0227403212903,21.8465652958065,23.9768861845161
2004,11,22.1257202153333,21.3064463286667,25.2245524086667,22.856829834,22.7411875403333,20.167052206,23.15144755,19.7140584303333,22.1257202153333
2004,12,21.2320948441935,20.7038395048387,25.0704786725806,22.2077930087097,22.2949541658065,19.1356809567742,22.3063608480645,18.4600926548387,21.2320948441935
2005,1,21.1891881145161,20.8381719770968,25.4405978293548,22.3069780896774,22.4781442945161,18.9507326183871,22.3552116151613,18.0904233870968,21.1891881145161
2005,2,24.2637813021429,24.1081078671429,28.480852835,25.5757668625,25.6044348582143,21.7864515039286,25.6090310232143,20.8771813525,24.2637813021429
2005,3,27.1141069958064,27.6586222990323,30.7036672287097,29.1473170135484,28.0118632645161,24.5037879212903,28.6041622041935,23.6330426609677,27.1141069958064
2005,4,26.7908925383333,27.5624053956667,31.2182993566667,29.0715627036667,28.7489227293333,24.3137227373333,28.2881317133333,23.509228516,26.7908925383333
2005,5,26.1890699816129,26.4832033216129,29.6657082832258,28.0230051354839,27.3869941958064,23.9211817590323,27.6353639667742,23.26207492,26.1890699816129
2005,6,25.9826466883333,26.2796417236667,28.8863627113333,27.8611989343333,26.850494385,23.91512146,27.349398803,23.4521097816667,25.9826466883333
2005,7,24.7620316035484,24.449489273871,26.9542628135484,26.0575096867742,25.0276743245161,22.9130955854839,25.9976292770968,22.6114952822581,24.7620316035484
2005,8,24.5644361922581,24.0783374419355,26.8606004283871,25.7059806574194,25.0197407380645,22.799274863871,25.7029722151613,22.6201504619355,24.5644361922581
2005,9,23.9903889976667,23.1972890213333,25.95218811,24.8194163006667,23.9967631026667,22.2296284986667,25.0511881516667,22.065532431,23.9903889976667
2005,10,22.4499184890323,21.543012853871,24.1565037880645,23.1335270048387,21.9020718487097,20.6564082980645,23.4493071529032,20.3788204070968,22.4499184890323
2005,11,21.2126983643333,20.201552327,23.6805816653333,21.7467651356667,21.1203165696667,19.310998536,22.20904541,18.8432830816667,21.2126983643333
2005,12,22.3291043183871,21.5211465158065,25.2320918916129,23.0312901648387,22.4741218816129,20.17734631,23.4335571287097,19.5336803809677,22.3291043183871
2006,1,21.7780464419355,21.2502980877419,25.1991161719355,22.7215377316129,22.2231620529032,19.5067973480645,22.9618331419355,18.6600832045161,21.7780464419355
2006,2,22.7950727189286,22.6309873307143,27.0380198885714,24.0899368285714,24.0809156139286,20.3995409292857,24.0960294446429,19.4563581189286,22.7950727189286
2006,3,25.287731343871,25.3052405577419,29.192568673871,26.7800596180645,26.4162536629032,22.7791322767742,26.7227003519355,21.8662176322581,25.287731343871
2006,4,26.177897136,26.302422079,29.897551473,27.8041524253333,27.3543111163333,23.7348693846667,27.656644693,22.9162190746667,26.177897136
2006,5,26.6807731383871,26.7616132190323,29.6959256077419,28.3030600267742,27.4189027845161,24.3855008035484,28.1418957122581,23.7377465032258,26.6807731383871
2006,6,23.7301686616667,23.4417714433333,26.0489796953333,25.0065999356667,23.854429117,21.7880869553333,25.0289825446667,21.2730733226667,23.7301686616667
2006,7,24.1211673867742,23.5533327164516,26.0312242077419,25.1560745732258,24.0530157267742,22.3079182287097,25.3374356174194,21.9915257609677,24.1211673867742
2006,8,24.514923883871,23.8416598416129,26.5522340845161,25.4679041703226,24.6941309780645,22.7525189796774,25.651966513871,22.5722565687097,24.514923883871
2006,9,24.280313111,23.5916839586667,26.345022583,25.2161397303333,24.411567179,22.5034057626667,25.3498586016667,22.3460042326667,24.280313111
2006,10,23.9627161825806,22.9965926625806,26.1389394448387,24.5956783170968,23.9953670380645,22.0849568032258,25.0077296103226,21.8422908670968,23.9627161825806
2006,11,21.1760131833333,20.26670634,24.0576731366667,21.8123067216667,21.5184906016667,19.276355998,22.1712575266667,18.807797242,21.1760131833333
2006,12,21.5761323,20.8680782196774,25.031678033871,22.3743687783871,22.2624982290323,19.4663123351613,22.6578760951613,18.8052631996774,21.5761323
2007,1,22.4780812896774,22.0581170858065,26.4090849841935,23.5341135335484,23.5007962132258,20.1678464829032,23.6829812322581,19.3372869667742,22.4780812896774
2007,2,24.8012765075,24.9431167596429,29.031270055,26.4156978057143,26.1856410421429,22.2940122332143,26.1627376010714,21.3971463889286,24.8012765075
2007,3,24.5643387335484,24.6451610919355,29.0288251322581,26.1160847322581,26.2433568151613,22.0960248390323,25.9774876748387,21.1664082190323,24.5643387335484
2007,4,27.3939147946667,27.5158223466667,31.2663391113333,29.0247009283333,28.7996500653333,24.8831624346667,28.9093383793333,24.0925862633333,27.3939147946667
2007,5,26.6817122919355,26.9623470180645,30.3947870070968,28.5049712141935,28.1568493254839,24.3863858135484,28.1428614467742,23.7386512016129,26.6817122919355
2007,6,25.229677328,25.0643575026667,27.6654235843333,26.6387481693333,25.561275227,23.2040842683333,26.573716227,22.7236867273333,25.229677328
2007,7,24.7754248832258,24.5481752451613,27.8271935245161,26.1567794303226,25.9494243009677,22.9257377377419,26.0114242067742,22.6244514719355,24.7754248832258
2007,8,24.6077179935484,24.256226373871,27.2459301364516,25.8849190009677,25.4266207790323,22.8401447906452,25.747562333871,22.6620274696774,24.6077179935484
2007,9,23.7799387616667,23.1299387616667,25.9198994953333,24.7516682943333,23.9626647946667,22.0308980306667,24.8343922933333,21.8619476313333,23.7799387616667
2007,10,22.3132145048387,21.6015012674194,24.1828522716129,23.1923599741936,21.92988616,20.5273159890323,23.3084773890323,20.2465739583871,22.3132145048387
2007,11,20.9684631346667,20.235862223,24.323212687,21.7812825526667,21.7988830563333,19.080367025,21.9574493416667,18.6070159903333,20.9684631346667
2007,12,22.5576770409677,22.2866268025806,26.3836864851613,23.801280163871,23.6901164390323,20.39318828,23.6690209177419,19.754797953871,22.5576770409677
2008,1,21.9857540009677,21.9639870925806,26.1309349793548,23.4394283174193,23.2070950425806,19.7029397287097,23.1758066483871,18.8610158612903,21.9857540009677
2008,2,24.2033020013793,24.4028027765517,28.2615390117241,25.8720989358621,25.3731796803448,21.7293103455172,25.5479128075862,20.8175524486207,24.2033020013793
2008,3,25.1258985941936,25.3111816409677,29.2155720370968,26.7863974296774,26.4448978551613,22.6287209796774,26.5573000012903,21.7129002722581,25.1258985941936
2008,4,26.536904907,26.7210083013333,30.653464762,28.2262064613333,28.1606658936667,24.0789235436667,28.026206461,23.2725474036667,26.536904907
2008,5,27.1534372632258,27.2442565909677,30.45394484,28.7899276245161,28.2290174919355,24.838124723871,28.6269391464516,24.2076138406452,27.1534372632258
2008,6,24.356267294,24.0058563236667,26.596413167,25.575382486,24.441105144,22.385133871,25.6710917146667,21.8911855053333,24.356267294
2008,7,23.9337569696774,23.5274754674194,26.055350813871,25.1310324403226,24.0834693170968,22.1345773993548,25.1412607509677,21.8192550174194,23.9337569696774
2008,8,24.7658049558065,24.3434495490323,27.0888020170968,25.9730173422581,25.2611406887097,22.9901760964516,25.9078485303226,22.8182164348387,24.7658049558065
2008,9,24.5969818116667,23.94717102,26.3231831876667,25.573341878,24.384019979,22.799939981,25.6747711186667,22.649027506,24.5969818116667
2008,10,21.1580660912903,19.9990498206452,23.0235721716129,21.5794075258065,20.6973225248387,19.4312555119355,22.1188982564516,19.1196503670968,21.1580660912903
2008,11,20.771011353,20.012158203,23.5002848306667,21.5549102783333,20.9204976396667,18.887795003,21.755885822,18.403523763,20.771011353
2008,12,21.1489541325806,20.7242439519355,24.6936712458064,22.2283214929032,21.8970758251613,19.0571690719355,22.220712773871,18.3796660396774,21.1489541325806
2009,1,21.6400951751613,21.4568233364516,25.8783518151613,22.929274823871,22.9403822383871,19.3765286351613,22.819720656129,18.5266298354839,21.6400951751613
2009,2,22.5644219532143,22.6046811775,27.1012130735714,24.0634759089286,24.1476401185714,20.1817326135714,23.8584217617857,19.2332310275,22.5644219532143
2009,3,24.5559355722581,24.7024317593548,28.6752632396774,26.1736920754839,25.8700195312903,22.0880902690323,25.9688305270968,21.1582826670968,24.5559355722581
2009,4,27.638787842,27.646446737,31.0450978596667,29.1560953783333,28.566036987,25.1143971763333,29.161598714,24.3294799803333,27.638787842
2009,5,26.0701114774194,26.1871276851613,28.9027963948387,27.7251840909677,26.5814187332258,23.8088475383871,27.512815216129,23.1469931332258,26.0701114774194
2009,6,25.5575754806667,25.44301351,28.139920044,27.0196380606667,26.0623087556667,23.513720703,26.911505126,23.040894572,25.5575754806667
2009,7,24.8162190103226,24.3885663429032,27.6004361064516,25.9962294051613,25.7099823987097,22.9642597819355,26.0534488803226,22.6639146377419,24.8162190103226
2009,8,24.4158943422581,23.6875253987097,27.295003386129,25.3128669983871,25.4784376574194,22.6590101677419,25.549954126129,22.4764589380645,24.4158943422581
2009,9,25.276873779,24.7688903806667,28.2056620283333,26.4002807616667,26.3762573236667,23.4444590263333,26.376476033,23.3100728346667,25.276873779
2009,10,24.7655145458065,24.2080066312903,27.7461181635484,25.8142333990323,25.6924239625806,22.8430410080645,25.8347392419355,22.6189130232258,24.7655145458065
2009,11,21.9563334156667,21.001040649,24.4977457676667,22.5509684243333,21.9831756583333,20.0132191983333,22.9751118973333,19.5626749673333,21.9563334156667
2009,12,23.0316278267742,22.6433201945161,26.2850329990322,24.1600733603226,23.5859471487097,20.8407433293548,24.1572706654839,20.2132989693548,23.0316278267742
2010,1,21.8892170564516,21.6746154793548,25.9088270625806,23.1483516574194,22.9725625306452,19.611781753871,23.0763587216129,18.7676301034516,21.8892170564516
2010,2,25.1794852121429,25.1441098889286,29.2222817564286,26.6178778517857,26.3873284478571,22.6511550917857,26.5523533417857,21.7630249035714,25.1794852121429
2010,3,27.2146919496774,27.1749117945161,31.1977222080645,28.6607486851613,28.5335524041935,24.5987753590323,28.7077782416129,23.7303464841936,27.2146919496774
2010,4,27.7417612713333,27.877475992,30.8062510166667,29.388490804,28.313832601,25.211636352,29.2676778166667,24.4290944413333,27.7417612713333
2010,5,26.4394391464516,26.3287696103226,29.0484558106452,27.8676627870968,26.7352253570968,24.15760439,27.8932837696774,23.5042791541935,26.4394391464516
2010,6,25.3992563876667,25.2774475096667,27.413228352,26.8530975336667,25.294973755,23.3642201743333,26.7484120683333,22.887739055,25.3992563876667
2010,7,24.7243502712903,24.3084537632258,26.4971341035484,25.9156442948387,24.544980743871,22.8775101203226,25.958812886129,22.575046466129,24.7243502712903
2010,8,24.6818363303226,24.0222904316129,25.9597796041935,25.6496048464516,24.0685403148387,22.9101373487097,25.8239143619355,22.7337250741935,24.6818363303226
2010,9,23.9678639733333,23.2262491863333,25.1910705563333,24.848546346,23.1930755623333,22.2083546956667,25.0279836013333,22.0437428783333,23.9678639733333
2010,10,21.9697391632258,21.0644795070968,24.0942705706452,22.6521722616129,21.8363478132258,20.2029692619355,22.9546388693548,19.9142936474193,21.9697391632258
2010,11,21.3298248293333,20.533943685,24.2610321053333,22.0811177573333,21.7332214356667,19.4215993246667,22.3297058103333,18.9565928143333,21.3298248293333
2010,12,20.3731845,20.026146476129,24.3927374080645,21.5274705458064,21.5878225012903,18.3303594767742,21.4186458470968,17.6415354087097,20.3731845
2011,1,23.0822062835484,22.7248976190323,26.7985434267742,24.2048249280645,23.9120373141935,20.7383253519355,24.3053271874194,19.9217182777419,23.0822062835484
2011,2,23.7183602467857,23.6653043478571,27.8832456321429,25.1303562717857,24.9734054564286,21.2714074282143,25.0471631728571,20.3495411457143,23.7183602467857
2011,3,24.33576798,24.8358457506452,28.6316191641935,26.3078946016129,25.8239379880645,21.8801858222581,25.7420268390323,20.9452935990323,24.33576798
2011,4,27.0193593333333,27.447832235,30.5289723713333,28.956313069,28.021044922,24.5294647223333,28.5234863283333,23.730243938,27.0193593333333
2011,5,26.8831922954839,27.3309166690323,30.4412751219355,28.8757184425806,28.2059334051613,24.5766422396774,28.3504124793548,23.9335610670968,26.8831922954839
2011,6,25.155664062,25.172006226,28.0774770103333,26.7470306393333,25.9963684086667,23.134195964,26.4974721273333,22.652087403,25.155664062
2011,7,24.5826620783871,24.2508808754839,26.9661400580645,25.8577307912903,25.0402150790323,22.7437102283871,25.8128502632258,22.4379752867742,24.5826620783871
2011,8,24.9203764890323,24.6924210090323,27.6384895577419,26.3236859719355,25.8411380893548,23.1353925151613,26.0696497774194,22.9644881706452,24.9203764890323
2011,9,24.4598663336667,23.8595428463333,26.4669860843333,25.4855733243333,24.5403472903333,22.6729583746667,25.5348297123333,22.519704183,24.4598663336667
2011,10,21.6334246229032,20.6687935112903,23.4762384241936,22.2541570848387,21.1837559864516,19.8853826703226,22.6081836332258,19.5889427912903,21.6334246229032
2011,11,21.633915202,20.90567627,24.6962982183333,22.455039469,22.1928354893333,19.7087575276667,22.6429677333333,19.250762939,21.633915202
2011,12,21.2223764732258,20.5878392374194,24.8470151845161,22.0924749558064,22.0675096080645,19.1322521580645,22.2934499425806,18.4630390790323,21.2223764732258
2012,1,22.0642265077419,21.913124133871,26.1893003396774,23.3882660896774,23.2687208606452,19.7770354248387,23.2566437754839,18.9369278445161,22.0642265077419
2012,2,23.6091100234483,23.4591761093103,27.6759856134483,24.9229043893103,24.7548798662069,21.1682152055172,24.935805957931,20.2427401834483,23.6091100234483
2012,3,24.8225912774194,24.7631961945161,29.139642333871,26.2351761358065,26.3647193174194,22.3423066170968,26.2448462706452,21.4194855719355,24.8225912774194
2012,4,26.411085001,26.5951039623333,30.0511332193333,28.0995635983333,27.524649048,23.960113526,27.8965901693333,23.1508310953333,26.411085001
2012,5,26.1448037422581,26.0657395887097,29.341607666129,27.6044624577419,27.0544667893548,23.8856652032258,27.5878855054839,23.2318644864516,26.1448037422581
2012,6,26.381892903,26.152197266,28.672681681,27.734381103,26.6334849036667,24.297942097,27.757809448,23.8507629393333,26.381892903
2012,7,24.8797989377419,24.2085766206452,28.1741439325806,25.8161451770968,26.3207523474194,23.0279322477419,26.1158356696774,22.7344456829032,24.8797989377419
2012,8,25.3468842522581,24.9925643432258,27.9849723574194,26.6259615987097,26.2074317203226,23.53889298,26.5064527941936,23.3803472703226,25.3468842522581
2012,9,24.7005900066667,24.2827056893333,27.5201070153333,25.9108540856667,25.6478800453333,22.8977773033333,25.781507365,22.7492594406667,24.7005900066667
2012,10,23.1030891674194,22.1885590580645,25.7051281348387,23.7818227458065,23.5288379296774,21.2679598903226,24.1225879296774,21.0012598835484,23.1030891674194
2012,11,20.8340799966667,20.2107676196667,24.7030822753333,21.7546905513333,22.190556845,18.9473520916667,21.820853678,18.464537557,20.8340799966667
2012,12,22.9438769932258,22.4921764741935,26.6143836241936,24.0066752774194,23.9252031874193,20.7521301264516,24.0697738158064,20.1160670129032,22.9438769932258
2013,1,22.3504055883871,21.879609926129,26.2507686480645,23.3545579474194,23.3336258429032,20.0472794074194,23.5514553941935,19.2137764222581,22.3504055883871
